,Date,ZeroHours,CompleteBlackoutDays,UnitsConsumed,MaxConsumption,MinConsumption,MaxHour,MeanConsumption,StdDev,DayOfTheWeek,UserName,DB
200,2016-01-05,14,533,0.1,0.01,0.0,00 to 01,0.004166666666666668,0.00503610155185335,Tuesday,AkshayaAdabar,DB09 
201,2016-02-05,20,533,0.04,0.01,0.0,16 to 17,0.0016666666666666668,0.003806934938134405,Friday,AkshayaAdabar,DB09 
202,2016-03-05,18,533,0.06,0.01,0.0,00 to 01,0.0025,0.004423258684646914,Saturday,AkshayaAdabar,DB09 
203,2016-04-05,18,533,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646914,Tuesday,AkshayaAdabar,DB09 
204,2016-05-05,21,533,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608817,Thursday,AkshayaAdabar,DB09 
205,2016-06-05,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Sunday,AkshayaAdabar,DB09 
206,2016-07-05,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Tuesday,AkshayaAdabar,DB09 
207,2016-08-05,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Friday,AkshayaAdabar,DB09 
208,2016-09-05,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Monday,AkshayaAdabar,DB09 
209,2016-10-05,21,533,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608817,Wednesday,AkshayaAdabar,DB09 
210,2016-11-05,20,533,0.04,0.01,0.0,18 to 19,0.0016666666666666668,0.003806934938134405,Saturday,AkshayaAdabar,DB09 
211,2017-01-05,21,533,0.21,0.11,0.0,22 to 23,0.008749999999999999,0.02833226766964388,Thursday,AkshayaAdabar,DB09 
212,2017-02-05,11,533,0.97,0.12,0.0,01 to 02,0.04041666666666666,0.04740933375967471,Sunday,AkshayaAdabar,DB09 
213,2017-03-05,15,533,0.47,0.09,0.0,13 to 14,0.01958333333333333,0.03196182052096677,Sunday,AkshayaAdabar,DB09 
214,2017-04-05,14,533,0.75,0.1,0.0,13 to 14,0.03125,0.04173545047183457,Wednesday,AkshayaAdabar,DB09 
215,2017-05-05,16,533,0.6799999999999999,0.12,0.0,03 to 04,0.028333333333333325,0.043705204810597004,Friday,AkshayaAdabar,DB09 
216,2017-06-05,6,533,0.8899999999999999,0.12,0.0,03 to 04,0.037083333333333336,0.04175280950366424,Monday,AkshayaAdabar,DB09 
217,2017-07-05,9,533,0.98,0.12,0.0,01 to 02,0.04083333333333333,0.04586527213923185,Wednesday,AkshayaAdabar,DB09 
218,2017-08-05,12,533,0.95,0.12,0.0,23 to 24,0.039583333333333325,0.0452509107923391,Saturday,AkshayaAdabar,DB09 
219,2017-09-05,10,533,1.0699999999999998,0.12,0.0,23 to 24,0.04458333333333333,0.04413213033081717,Tuesday,AkshayaAdabar,DB09 
220,2017-10-05,9,533,1.12,0.12,0.0,03 to 04,0.04666666666666666,0.04593631382181457,Thursday,AkshayaAdabar,DB09 
221,2017-11-05,9,533,0.92,0.12,0.0,02 to 03,0.03833333333333334,0.04071819021632412,Sunday,AkshayaAdabar,DB09 
222,2017-05-19,19,533,0.15000000000000002,0.06,0.0,23 to 24,0.00625,0.01582856526223617,Friday,AkshayaAdabar,DB09 
223,2017-05-20,18,533,0.53,0.12,0.0,03 to 04,0.02208333333333333,0.04043020466526683,Saturday,AkshayaAdabar,DB09 
224,2017-05-23,12,533,0.89,0.12,0.0,22 to 23,0.037083333333333336,0.0427814635465923,Tuesday,AkshayaAdabar,DB09 
225,2017-05-24,6,533,1.24,0.12,0.0,01 to 02,0.05166666666666669,0.04124862755731781,Wednesday,AkshayaAdabar,DB09 
226,2017-05-25,4,533,1.36,0.12,0.0,03 to 04,0.05666666666666668,0.03908370801093543,Thursday,AkshayaAdabar,DB09 
227,2017-05-26,11,533,0.8600000000000001,0.12,0.0,04 to 05,0.03583333333333333,0.044224394868095984,Friday,AkshayaAdabar,DB09 
228,2017-05-27,23,533,0.01,0.01,0.0,09 to 10 ,0.0004166666666666667,0.002041241452319316,Saturday,AkshayaAdabar,DB09 
229,2017-05-29,22,533,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Monday,AkshayaAdabar,DB09 
230,2017-05-30,23,533,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Tuesday,AkshayaAdabar,DB09 
231,2017-05-31,22,533,0.02,0.01,0.0,20 to 21,0.0008333333333333334,0.0028232985128664,Wednesday,AkshayaAdabar,DB09 
232,2017-07-06,21,533,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Thursday,AkshayaAdabar,DB09 
233,2017-08-06,22,533,0.02,0.01,0.0,21 to 22,0.0008333333333333334,0.0028232985128664,Sunday,AkshayaAdabar,DB09 
234,2017-09-06,16,533,0.08,0.01,0.0,01 to 02,0.0033333333333333327,0.004815434123430768,Wednesday,AkshayaAdabar,DB09 
235,2017-10-06,19,533,0.05,0.01,0.0,18 to 19,0.0020833333333333333,0.004148511169990534,Friday,AkshayaAdabar,DB09 
236,2017-11-06,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Monday,AkshayaAdabar,DB09 
237,2017-12-06,21,533,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Wednesday,AkshayaAdabar,DB09 
238,2017-06-13,20,533,0.04,0.01,0.0,18 to 19,0.0016666666666666668,0.003806934938134405,Tuesday,AkshayaAdabar,DB09 
239,2017-06-14,21,533,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Wednesday,AkshayaAdabar,DB09 
240,2017-06-15,23,533,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Thursday,AkshayaAdabar,DB09 
241,2017-06-16,21,533,0.03,0.01,0.0,20 to 21,0.00125,0.003378319623460881,Friday,AkshayaAdabar,DB09 
242,2017-06-17,22,533,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Saturday,AkshayaAdabar,DB09 
243,2017-06-28,21,533,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Wednesday,AkshayaAdabar,DB09 
244,2017-06-29,20,533,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Thursday,AkshayaAdabar,DB09 
245,2017-06-30,21,533,0.03,0.01,0.0,20 to 21,0.00125,0.003378319623460881,Friday,AkshayaAdabar,DB09 
246,2017-01-07,22,533,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Saturday,AkshayaAdabar,DB09 
247,2017-02-07,21,533,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Tuesday,AkshayaAdabar,DB09 
248,2017-04-07,18,533,0.06,0.01,0.0,18 to 19,0.0025,0.004423258684646914,Friday,AkshayaAdabar,DB09 
249,2017-05-07,20,533,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Sunday,AkshayaAdabar,DB09 
250,2017-06-07,20,533,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Wednesday,AkshayaAdabar,DB09 
251,2017-07-07,20,533,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Friday,AkshayaAdabar,DB09 
252,2017-08-07,18,533,0.06,0.01,0.0,00 to 01,0.0025,0.004423258684646913,Monday,AkshayaAdabar,DB09 
253,2017-09-07,22,533,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Thursday,AkshayaAdabar,DB09 
254,2017-10-07,20,533,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Saturday,AkshayaAdabar,DB09 
255,2017-02-09,19,533,0.05,0.01,0.0,17 to 18,0.0020833333333333333,0.004148511169990534,Thursday,AkshayaAdabar,DB09 
256,2017-03-09,18,533,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646913,Thursday,AkshayaAdabar,DB09 
257,2017-04-09,20,533,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Sunday,AkshayaAdabar,DB09 
258,2017-05-09,18,533,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646913,Tuesday,AkshayaAdabar,DB09 
259,2017-06-09,18,533,0.06,0.01,0.0,02 to 03,0.0025,0.004423258684646913,Friday,AkshayaAdabar,DB09 
260,2017-07-09,19,533,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990534,Sunday,AkshayaAdabar,DB09 
261,2017-08-09,19,533,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.004148511169990534,Wednesday,AkshayaAdabar,DB09 
262,2017-09-09,17,533,0.07,0.01,0.0,02 to 03,0.0029166666666666672,0.0046430562148753645,Saturday,AkshayaAdabar,DB09 
263,2017-10-09,15,533,0.09,0.01,0.0,01 to 02,0.00375,0.004945353550468403,Monday,AkshayaAdabar,DB09 
264,2017-11-09,23,533,0.01,0.01,0.0,01 to 02,0.0004166666666666667,0.002041241452319315,Thursday,AkshayaAdabar,DB09 
265,2017-12-09,23,533,0.01,0.01,0.0,18 to 19,0.0004166666666666667,0.002041241452319316,Saturday,AkshayaAdabar,DB09 
266,2017-09-14,20,533,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Thursday,AkshayaAdabar,DB09 
267,2017-09-15,19,533,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.004148511169990534,Friday,AkshayaAdabar,DB09 
268,2017-09-16,18,533,0.06,0.01,0.0,15 to 16,0.0025,0.004423258684646914,Saturday,AkshayaAdabar,DB09 
269,2017-09-17,19,533,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.004148511169990534,Sunday,AkshayaAdabar,DB09 
270,2017-09-18,19,533,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.0041485111699905335,Monday,AkshayaAdabar,DB09 
271,2017-09-20,18,533,0.06,0.01,0.0,03 to 04,0.0025,0.004423258684646914,Wednesday,AkshayaAdabar,DB09 
272,2017-09-22,23,533,0.01,0.01,0.0,02 to 03,0.0004166666666666667,0.002041241452319315,Friday,AkshayaAdabar,DB09 
273,2017-11-10,21,533,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Friday,AkshayaAdabar,DB09 
274,2017-12-10,18,533,0.06,0.01,0.0,02 to 03,0.0025,0.004423258684646914,Sunday,AkshayaAdabar,DB09 
275,2017-10-13,23,533,0.01,0.01,0.0,01 to 02,0.0004166666666666667,0.002041241452319315,Friday,AkshayaAdabar,DB09 
276,2017-10-17,20,533,0.04,0.01,0.0,18 to 19,0.0016666666666666668,0.003806934938134405,Tuesday,AkshayaAdabar,DB09 
277,2017-10-18,22,533,0.02,0.01,0.0,18 to 19,0.0008333333333333334,0.0028232985128664,Wednesday,AkshayaAdabar,DB09 
278,2017-10-19,21,533,0.03,0.01,0.0,16 to 17,0.00125,0.003378319623460881,Thursday,AkshayaAdabar,DB09 
279,2017-10-24,22,533,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Tuesday,AkshayaAdabar,DB09 
280,2017-10-25,20,533,0.04,0.01,0.0,18 to 19,0.0016666666666666668,0.003806934938134405,Wednesday,AkshayaAdabar,DB09 
281,2017-10-26,19,533,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.0041485111699905335,Thursday,AkshayaAdabar,DB09 
282,2017-03-11,17,533,0.07,0.01,0.0,15 to 16,0.0029166666666666672,0.0046430562148753645,Saturday,AkshayaAdabar,DB09 
283,2017-04-11,16,533,0.08,0.01,0.0,02 to 03,0.0033333333333333327,0.004815434123430768,Tuesday,AkshayaAdabar,DB09 
284,2017-05-11,15,533,0.09,0.01,0.0,01 to 02,0.00375,0.004945353550468403,Thursday,AkshayaAdabar,DB09 
285,2017-06-11,16,533,0.08,0.01,0.0,01 to 02,0.0033333333333333327,0.004815434123430768,Sunday,AkshayaAdabar,DB09 
286,2017-07-11,17,533,0.07,0.01,0.0,02 to 03,0.0029166666666666672,0.0046430562148753645,Tuesday,AkshayaAdabar,DB09 
287,2017-08-11,14,533,0.1,0.01,0.0,01 to 02,0.004166666666666668,0.00503610155185335,Friday,AkshayaAdabar,DB09 
288,2017-09-11,16,533,0.08,0.01,0.0,01 to 02,0.0033333333333333327,0.004815434123430768,Monday,AkshayaAdabar,DB09 
289,2017-10-11,14,533,0.1,0.01,0.0,01 to 02,0.004166666666666668,0.00503610155185335,Wednesday,AkshayaAdabar,DB09 
290,2017-11-11,15,533,0.09000000000000001,0.01,0.0,00 to 01,0.00375,0.004945353550468403,Saturday,AkshayaAdabar,DB09 
291,2017-12-11,22,533,0.02,0.01,0.0,18 to 19,0.0008333333333333334,0.0028232985128664,Monday,AkshayaAdabar,DB09 
292,2017-11-13,19,533,0.05,0.01,0.0,17 to 18,0.0020833333333333333,0.004148511169990534,Monday,AkshayaAdabar,DB09 
293,2017-11-14,14,533,0.1,0.01,0.0,01 to 02,0.004166666666666668,0.00503610155185335,Tuesday,AkshayaAdabar,DB09 
294,2017-11-15,17,533,0.07,0.01,0.0,01 to 02,0.0029166666666666672,0.0046430562148753645,Wednesday,AkshayaAdabar,DB09 
295,2017-11-16,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Thursday,AkshayaAdabar,DB09 
296,2017-11-12,18,533,0.06,0.01,0.0,12 to 13,0.0025,0.004423258684646914,Sunday,AkshayaAdabar,DB09 
297,2017-12-12,11,533,0.13,0.01,0.0,01 to 02,0.005416666666666666,0.005089773777040516,Tuesday,AkshayaAdabar,DB09 
298,2017-12-13,13,533,0.11,0.01,0.0,01 to 02,0.0045833333333333325,0.005089773777040516,Wednesday,AkshayaAdabar,DB09 
299,2017-12-15,17,533,0.07,0.01,0.0,17 to 18,0.0029166666666666672,0.0046430562148753645,Friday,AkshayaAdabar,DB09 
300,2017-12-16,10,533,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Saturday,AkshayaAdabar,DB09 
301,2017-12-17,8,533,0.16,0.01,0.0,01 to 02,0.006666666666666667,0.004815434123430768,Sunday,AkshayaAdabar,DB09 
302,2017-12-18,12,533,0.12,0.01,0.0,01 to 02,0.004999999999999999,0.0051075391845524926,Monday,AkshayaAdabar,DB09 
303,2017-12-19,9,533,0.15000000000000002,0.01,0.0,00 to 01,0.00625,0.004945353550468402,Tuesday,AkshayaAdabar,DB09 
304,2017-12-20,8,533,0.16,0.01,0.0,01 to 02,0.006666666666666667,0.004815434123430769,Wednesday,AkshayaAdabar,DB09 
305,2017-12-21,4,533,0.2,0.01,0.0,00 to 01,0.008333333333333335,0.003806934938134404,Thursday,AkshayaAdabar,DB09 
306,2017-12-22,8,533,0.16,0.01,0.0,00 to 01,0.006666666666666667,0.004815434123430769,Friday,AkshayaAdabar,DB09 
307,2017-12-23,7,533,0.16999999999999998,0.01,0.0,00 to 01,0.007083333333333335,0.0046430562148753645,Saturday,AkshayaAdabar,DB09 
308,2017-12-24,9,533,0.15000000000000002,0.01,0.0,00 to 01,0.00625,0.0049453535504684005,Sunday,AkshayaAdabar,DB09 
309,2017-12-25,7,533,0.16999999999999998,0.01,0.0,00 to 01,0.007083333333333335,0.0046430562148753645,Monday,AkshayaAdabar,DB09 
310,2017-12-26,10,533,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Tuesday,AkshayaAdabar,DB09 
311,2018-04-01,14,533,0.1,0.01,0.0,01 to 02,0.004166666666666668,0.00503610155185335,Sunday,AkshayaAdabar,DB09 
312,2018-05-01,15,533,0.09,0.01,0.0,01 to 02,0.00375,0.004945353550468404,Tuesday,AkshayaAdabar,DB09 
313,2018-06-01,7,533,0.16999999999999998,0.01,0.0,01 to 02,0.007083333333333335,0.0046430562148753645,Friday,AkshayaAdabar,DB09 
314,2018-07-01,18,533,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646916,Sunday,AkshayaAdabar,DB09 
315,2016-01-02,14,531,0.26,0.04,0.0,18 to 19,0.010833333333333334,0.015298953265321543,Saturday,AkshayPradhan,DB03 
316,2016-02-02,12,531,0.39,0.04,0.0,03 to 04,0.016249999999999997,0.017147062113681014,Tuesday,AkshayPradhan,DB03 
317,2016-03-02,12,531,0.39,0.04,0.0,03 to 04,0.016249999999999997,0.017147062113681014,Wednesday,AkshayPradhan,DB03 
318,2016-04-02,12,531,0.24,0.04,0.0,21 to 22,0.01,0.013513278493843523,Saturday,AkshayPradhan,DB03 
319,2016-05-02,12,531,0.38,0.04,0.0,19 to 20,0.01583333333333333,0.016659418713870482,Monday,AkshayPradhan,DB03 
320,2016-06-02,12,531,0.39,0.04,0.0,02 to 03,0.01625,0.017147062113681017,Thursday,AkshayPradhan,DB03 
321,2016-07-02,12,531,0.36,0.04,0.0,02 to 03,0.015,0.016418441381303658,Saturday,AkshayPradhan,DB03 
322,2016-08-02,19,531,0.17,0.04,0.0,02 to 03,0.007083333333333335,0.014288690166235202,Tuesday,AkshayPradhan,DB03 
323,2016-09-02,17,531,0.1,0.02,0.0,18 to 19,0.004166666666666668,0.007172815023567723,Friday,AkshayPradhan,DB03 
324,2016-10-02,14,531,0.1,0.01,0.0,00 to 01,0.004166666666666668,0.00503610155185335,Sunday,AkshayPradhan,DB03 
325,2016-11-02,15,531,0.09,0.01,0.0,00 to 01,0.00375,0.004945353550468404,Wednesday,AkshayPradhan,DB03 
326,2016-12-02,16,531,0.08,0.01,0.0,00 to 01,0.0033333333333333327,0.004815434123430768,Friday,AkshayPradhan,DB03 
327,2016-02-13,18,531,0.09,0.02,0.0,19 to 20,0.00375,0.007109393663377319,Saturday,AkshayPradhan,DB03 
328,2016-02-14,23,531,0.01,0.01,0.0,03 to 04,0.0004166666666666667,0.002041241452319315,Sunday,AkshayPradhan,DB03 
329,2016-02-15,18,531,0.06,0.01,0.0,18 to 19,0.0025,0.004423258684646914,Monday,AkshayPradhan,DB03 
330,2016-02-16,17,531,0.07,0.01,0.0,00 to 01,0.0029166666666666672,0.0046430562148753645,Tuesday,AkshayPradhan,DB03 
331,2016-02-17,17,531,0.07,0.01,0.0,02 to 03,0.0029166666666666672,0.0046430562148753645,Wednesday,AkshayPradhan,DB03 
332,2016-02-18,17,531,0.07,0.01,0.0,02 to 03,0.0029166666666666672,0.0046430562148753645,Thursday,AkshayPradhan,DB03 
333,2016-02-19,12,531,0.14,0.02,0.0,19 to 20,0.005833333333333335,0.006538625481582946,Friday,AkshayPradhan,DB03 
334,2016-02-20,12,531,0.13,0.02,0.0,20 to 21,0.005416666666666667,0.005882299658752715,Saturday,AkshayPradhan,DB03 
335,2016-02-21,12,531,0.14,0.02,0.0,20 to 21,0.005833333333333335,0.006538625481582946,Sunday,AkshayPradhan,DB03 
336,2016-02-22,12,531,0.13,0.02,0.0,20 to 21,0.005416666666666667,0.005882299658752715,Monday,AkshayPradhan,DB03 
337,2016-02-23,18,531,0.06000000000000001,0.01,0.0,00 to 01,0.0025,0.004423258684646916,Tuesday,AkshayPradhan,DB03 
338,2016-02-24,19,531,0.05,0.01,0.0,18 to 19,0.0020833333333333333,0.004148511169990534,Wednesday,AkshayPradhan,DB03 
339,2016-02-25,18,531,0.06,0.01,0.0,03 to 04,0.0025,0.004423258684646914,Thursday,AkshayPradhan,DB03 
340,2016-02-26,17,531,0.09,0.02,0.0,19 to 20,0.00375,0.0064689895723332655,Friday,AkshayPradhan,DB03 
341,2016-02-27,15,531,0.1,0.02,0.0,19 to 20,0.004166666666666666,0.005835920751217649,Saturday,AkshayPradhan,DB03 
342,2016-02-28,14,531,0.1,0.01,0.0,00 to 01,0.004166666666666668,0.00503610155185335,Sunday,AkshayPradhan,DB03 
343,2016-02-29,22,531,0.02,0.01,0.0,17 to 18,0.0008333333333333334,0.0028232985128664,Monday,AkshayPradhan,DB03 
344,2016-01-03,18,531,0.06,0.01,0.0,18 to 19,0.0025,0.004423258684646914,Sunday,AkshayPradhan,DB03 
345,2016-02-03,22,531,0.02,0.01,0.0,02 to 03,0.0008333333333333334,0.0028232985128663988,Wednesday,AkshayPradhan,DB03 
346,2016-04-03,21,531,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Sunday,AkshayPradhan,DB03 
347,2016-05-03,20,531,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Tuesday,AkshayPradhan,DB03 
348,2016-06-03,19,531,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.004148511169990534,Friday,AkshayPradhan,DB03 
349,2016-07-03,22,531,0.02,0.01,0.0,18 to 19,0.0008333333333333334,0.0028232985128664,Sunday,AkshayPradhan,DB03 
350,2016-08-03,20,531,0.04,0.01,0.0,18 to 19,0.0016666666666666668,0.003806934938134405,Wednesday,AkshayPradhan,DB03 
351,2016-09-03,23,531,0.01,0.01,0.0,19 to 20,0.0004166666666666667,0.002041241452319316,Saturday,AkshayPradhan,DB03 
352,2016-10-03,23,531,0.01,0.01,0.0,23 to 24,0.0004166666666666667,0.002041241452319316,Monday,AkshayPradhan,DB03 
353,2016-11-03,23,531,0.01,0.01,0.0,19 to 20,0.0004166666666666667,0.002041241452319316,Thursday,AkshayPradhan,DB03 
354,2016-12-03,18,531,0.06,0.01,0.0,02 to 03,0.0025,0.004423258684646913,Saturday,AkshayPradhan,DB03 
355,2016-03-14,19,531,0.05,0.01,0.0,19 to 20,0.0020833333333333333,0.004148511169990534,Monday,AkshayPradhan,DB03 
356,2016-03-15,19,531,0.05,0.01,0.0,02 to 03,0.0020833333333333333,0.004148511169990534,Tuesday,AkshayPradhan,DB03 
357,2016-03-16,19,531,0.05,0.01,0.0,19 to 20,0.0020833333333333333,0.004148511169990534,Wednesday,AkshayPradhan,DB03 
358,2016-03-17,19,531,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990534,Thursday,AkshayPradhan,DB03 
359,2016-03-18,23,531,0.01,0.01,0.0,22 to 23,0.0004166666666666667,0.002041241452319316,Friday,AkshayPradhan,DB03 
360,2016-03-19,17,531,0.07,0.01,0.0,01 to 02,0.0029166666666666672,0.0046430562148753645,Saturday,AkshayPradhan,DB03 
361,2016-03-21,21,531,0.03,0.01,0.0,18 to 19,0.00125,0.003378319623460881,Monday,AkshayPradhan,DB03 
362,2016-03-22,19,531,0.05,0.01,0.0,18 to 19,0.0020833333333333333,0.004148511169990534,Tuesday,AkshayPradhan,DB03 
363,2016-03-23,18,531,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646913,Wednesday,AkshayPradhan,DB03 
364,2016-03-24,16,531,0.08,0.01,0.0,00 to 01,0.0033333333333333327,0.004815434123430768,Thursday,AkshayPradhan,DB03 
365,2016-03-25,18,531,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646913,Friday,AkshayPradhan,DB03 
366,2016-03-26,22,531,0.02,0.01,0.0,22 to 23,0.0008333333333333334,0.0028232985128664,Saturday,AkshayPradhan,DB03 
367,2016-03-27,20,531,0.04,0.01,0.0,20 to 21,0.0016666666666666668,0.003806934938134405,Sunday,AkshayPradhan,DB03 
368,2016-03-28,22,531,0.02,0.01,0.0,02 to 03,0.0008333333333333334,0.0028232985128663988,Monday,AkshayPradhan,DB03 
369,2016-03-29,20,531,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Tuesday,AkshayPradhan,DB03 
370,2016-03-30,20,531,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Wednesday,AkshayPradhan,DB03 
371,2016-03-31,21,531,0.03,0.01,0.0,20 to 21,0.00125,0.003378319623460881,Thursday,AkshayPradhan,DB03 
372,2016-01-04,20,531,0.04,0.01,0.0,00 to 01,0.0016666666666666668,0.003806934938134405,Monday,AkshayPradhan,DB03 
373,2016-02-04,21,531,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Thursday,AkshayPradhan,DB03 
374,2016-03-04,21,531,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Friday,AkshayPradhan,DB03 
375,2016-04-04,23,531,0.01,0.01,0.0,22 to 23,0.0004166666666666667,0.002041241452319316,Monday,AkshayPradhan,DB03 
376,2016-08-04,21,531,0.03,0.01,0.0,18 to 19,0.00125,0.003378319623460881,Thursday,AkshayPradhan,DB03 
377,2016-09-04,22,531,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Sunday,AkshayPradhan,DB03 
378,2016-10-04,22,531,0.02,0.01,0.0,20 to 21,0.0008333333333333334,0.0028232985128664,Tuesday,AkshayPradhan,DB03 
379,2016-11-04,21,531,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Friday,AkshayPradhan,DB03 
380,2016-12-04,23,531,0.01,0.01,0.0,22 to 23,0.0004166666666666667,0.002041241452319316,Sunday,AkshayPradhan,DB03 
381,2016-04-13,21,531,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Wednesday,AkshayPradhan,DB03 
382,2016-04-14,23,531,0.01,0.01,0.0,22 to 23,0.0004166666666666667,0.002041241452319316,Thursday,AkshayPradhan,DB03 
383,2016-04-15,22,531,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Friday,AkshayPradhan,DB03 
384,2016-04-17,21,531,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Sunday,AkshayPradhan,DB03 
385,2016-04-18,22,531,0.02,0.01,0.0,18 to 19,0.0008333333333333334,0.0028232985128664,Monday,AkshayPradhan,DB03 
386,2016-04-26,21,531,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Tuesday,AkshayPradhan,DB03 
387,2016-04-27,23,531,0.03,0.03,0.0,23 to 24,0.00125,0.006123724356957946,Wednesday,AkshayPradhan,DB03 
388,2016-04-28,11,531,1.2,0.15,0.0,01 to 02,0.05000000000000001,0.05556038626340831,Thursday,AkshayPradhan,DB03 
389,2016-04-29,13,531,1.1700000000000002,0.15,0.0,20 to 21,0.048750000000000016,0.059804936541916064,Friday,AkshayPradhan,DB03 
390,2016-04-30,10,531,0.8300000000000001,0.15,0.0,22 to 23,0.034583333333333334,0.046529949837540746,Saturday,AkshayPradhan,DB03 
391,2016-01-05,14,531,1.0,0.15,0.0,22 to 23,0.041666666666666664,0.0595392940521794,Tuesday,AkshayPradhan,DB03 
392,2016-02-05,10,531,1.54,0.48,0.0,16 to 17,0.06416666666666669,0.10400320507881797,Friday,AkshayPradhan,DB03 
393,2016-03-05,17,531,1.05,0.45,0.0,17 to 18,0.04375,0.09929370136335328,Saturday,AkshayPradhan,DB03 
394,2016-04-05,18,531,0.88,0.48,0.0,17 to 18,0.03666666666666667,0.1015816941171496,Tuesday,AkshayPradhan,DB03 
395,2016-05-05,15,531,1.24,0.77,0.0,17 to 18,0.05166666666666666,0.15851667493321978,Thursday,AkshayPradhan,DB03 
396,2016-06-05,16,531,1.34,0.71,0.0,17 to 18,0.055833333333333325,0.14832152696867315,Sunday,AkshayPradhan,DB03 
397,2016-07-05,15,531,1.42,0.74,0.0,16 to 17,0.05916666666666667,0.15245574316236304,Tuesday,AkshayPradhan,DB03 
398,2016-08-05,12,531,0.97,0.14,0.0,15 to 16,0.04041666666666667,0.05376916577747695,Friday,AkshayPradhan,DB03 
399,2016-09-05,19,531,0.42,0.14,0.0,22 to 23,0.017499999999999998,0.04067367485348425,Monday,AkshayPradhan,DB03 
400,2016-10-05,15,531,1.0,0.23,0.0,15 to 16,0.041666666666666664,0.06478504032008749,Wednesday,AkshayPradhan,DB03 
401,2016-11-05,20,531,0.24000000000000005,0.14,0.0,01 to 02,0.010000000000000002,0.03216803706625028,Saturday,AkshayPradhan,DB03 
